,speaker_label,speaker_num,start_time,end_time,speaker_change_index,segment_start_time,segment_end_time
12730,Biden,1,4214.12,4214.69,1.0,4213.0,4214.69
12731,Wallace,0,4214.7,4214.99,0.0,4214.7,4221.46
12732,Wallace,0,4215.0,4215.44,0.0,4214.7,4221.46
12733,Wallace,0,4215.44,4215.55,0.0,4214.7,4221.46
12734,Wallace,0,4215.55,4215.72,0.0,4214.7,4221.46
12735,Wallace,0,4215.72,4216.03,0.0,4214.7,4221.46
12736,Wallace,0,4216.04,4216.42,0.0,4214.7,4221.46
12737,Wallace,0,4216.42,4216.59,0.0,4214.7,4221.46
12738,Wallace,0,4216.59,4216.68,0.0,4214.7,4221.46
12739,Wallace,0,4216.69,4217.22,0.0,4214.7,4221.46
12740,Wallace,0,4217.22,4217.75,0.0,4214.7,4221.46
12741,Wallace,0,4217.76,4218.06,0.0,4214.7,4221.46
12742,Wallace,0,4218.06,4218.34,0.0,4214.7,4221.46
12743,Wallace,0,4218.35,4218.81,0.0,4214.7,4221.46
12744,Wallace,0,4218.81,4219.27,0.0,4214.7,4221.46
12745,Wallace,0,4219.27,4219.47,0.0,4214.7,4221.46
12746,Wallace,0,4219.48,4219.86,0.0,4214.7,4221.46
12747,Wallace,0,4219.86,4219.96,0.0,4214.7,4221.46
12748,Wallace,0,4219.96,4220.12,0.0,4214.7,4221.46
12749,Wallace,0,4220.12,4220.73,0.0,4214.7,4221.46
12750,Wallace,0,4220.74,4221.07,0.0,4214.7,4221.46
12751,Wallace,0,4221.07,4221.46,-1.0,4214.7,4221.46
12752,Biden,1,4221.47,4222.18,0.0,4221.47,4279.54
12753,Biden,1,4222.36,4223.29,0.0,4221.47,4279.54
12754,Biden,1,4223.46,4223.76,0.0,4221.47,4279.54
12755,Biden,1,4223.76,4224.39,0.0,4221.47,4279.54
12756,Biden,1,4224.76,4224.93,0.0,4221.47,4279.54
12757,Biden,1,4224.93,4225.51,0.0,4221.47,4279.54
12758,Biden,1,4225.51,4225.62,0.0,4221.47,4279.54
12759,Biden,1,4225.62,4225.88,0.0,4221.47,4279.54
12760,Biden,1,4225.88,4226.46,0.0,4221.47,4279.54
12761,Biden,1,4226.47,4226.86,0.0,4221.47,4279.54
12762,Biden,1,4226.86,4227.06,0.0,4221.47,4279.54
12763,Biden,1,4227.06,4227.7,0.0,4221.47,4279.54
12764,Biden,1,4228.06,4228.23,0.0,4221.47,4279.54
12765,Biden,1,4228.23,4228.33,0.0,4221.47,4279.54
12766,Biden,1,4228.33,4228.67,0.0,4221.47,4279.54
12767,Biden,1,4228.67,4228.79,0.0,4221.47,4279.54
12768,Biden,1,4228.79,4229.05,0.0,4221.47,4279.54
12769,Biden,1,4229.05,4229.51,0.0,4221.47,4279.54
12770,Biden,1,4229.51,4229.61,0.0,4221.47,4279.54
12771,Biden,1,4229.61,4230.49,0.0,4221.47,4279.54
12772,Biden,1,4230.49,4230.85,0.0,4221.47,4279.54
12773,Biden,1,4230.85,4231.4,0.0,4221.47,4279.54
12774,Biden,1,4231.41,4231.79,0.0,4221.47,4279.54
12775,Biden,1,4231.79,4232.04,0.0,4221.47,4279.54
12776,Biden,1,4232.04,4232.25,0.0,4221.47,4279.54
12777,Biden,1,4232.25,4232.59,0.0,4221.47,4279.54
12778,Biden,1,4232.96,4233.43,0.0,4221.47,4279.54
12779,Biden,1,4233.43,4233.58,0.0,4221.47,4279.54
12780,Biden,1,4233.58,4233.68,0.0,4221.47,4279.54
12781,Biden,1,4233.68,4234.15,0.0,4221.47,4279.54
12782,Biden,1,4234.16,4234.38,0.0,4221.47,4279.54
12783,Biden,1,4234.38,4234.76,0.0,4221.47,4279.54
12784,Biden,1,4234.77,4235.41,0.0,4221.47,4279.54
12785,Biden,1,4235.42,4235.81,0.0,4221.47,4279.54
12786,Biden,1,4235.81,4235.9,0.0,4221.47,4279.54
12787,Biden,1,4235.9,4236.14,0.0,4221.47,4279.54
12788,Biden,1,4236.14,4236.51,0.0,4221.47,4279.54
12789,Biden,1,4236.51,4236.66,0.0,4221.47,4279.54
12790,Biden,1,4236.66,4236.77,0.0,4221.47,4279.54
12791,Biden,1,4236.77,4237.0,0.0,4221.47,4279.54
12792,Biden,1,4237.0,4237.58,0.0,4221.47,4279.54
12793,Biden,1,4238.06,4238.29,0.0,4221.47,4279.54
12794,Biden,1,4238.29,4238.66,0.0,4221.47,4279.54
12795,Biden,1,4238.66,4238.89,0.0,4221.47,4279.54
12796,Biden,1,4238.89,4239.42,0.0,4221.47,4279.54
12797,Biden,1,4239.43,4239.84,0.0,4221.47,4279.54
12798,Biden,1,4239.84,4240.37,0.0,4221.47,4279.54
12799,Biden,1,4240.76,4241.01,0.0,4221.47,4279.54
12800,Biden,1,4241.01,4241.17,0.0,4221.47,4279.54
12801,Biden,1,4241.17,4241.28,0.0,4221.47,4279.54
12802,Biden,1,4241.28,4241.37,0.0,4221.47,4279.54
12803,Biden,1,4241.37,4241.75,0.0,4221.47,4279.54
12804,Biden,1,4241.75,4241.92,0.0,4221.47,4279.54
12805,Biden,1,4241.92,4242.91,0.0,4221.47,4279.54
12806,Biden,1,4242.92,4243.3,0.0,4221.47,4279.54
12807,Biden,1,4243.31,4243.93,0.0,4221.47,4279.54
12808,Biden,1,4243.93,4244.06,0.0,4221.47,4279.54
12809,Biden,1,4244.06,4244.56,0.0,4221.47,4279.54
12810,Biden,1,4244.56,4244.72,0.0,4221.47,4279.54
12811,Biden,1,4244.72,4244.84,0.0,4221.47,4279.54
12812,Biden,1,4244.84,4244.97,0.0,4221.47,4279.54
12813,Biden,1,4244.97,4245.54,0.0,4221.47,4279.54
12814,Biden,1,4245.55,4246.24,0.0,4221.47,4279.54
12815,Biden,1,4246.24,4246.64,0.0,4221.47,4279.54
12816,Biden,1,4246.64,4246.96,0.0,4221.47,4279.54
12817,Biden,1,4246.96,4247.6,0.0,4221.47,4279.54
12818,Biden,1,4247.61,4248.04,0.0,4221.47,4279.54
12819,Biden,1,4248.05,4248.34,0.0,4221.47,4279.54
12820,Biden,1,4248.34,4248.68,0.0,4221.47,4279.54
12821,Biden,1,4248.68,4249.26,0.0,4221.47,4279.54
12822,Biden,1,4249.27,4249.58,0.0,4221.47,4279.54
12823,Biden,1,4249.58,4249.72,0.0,4221.47,4279.54
12824,Biden,1,4249.72,4250.19,0.0,4221.47,4279.54
12825,Biden,1,4250.19,4250.65,0.0,4221.47,4279.54
12826,Biden,1,4250.66,4250.91,0.0,4221.47,4279.54
12827,Biden,1,4250.91,4251.69,0.0,4221.47,4279.54
12828,Biden,1,4251.7,4251.89,0.0,4221.47,4279.54
12829,Biden,1,4251.89,4252.27,0.0,4221.47,4279.54
12830,Biden,1,4252.27,4252.41,0.0,4221.47,4279.54
12831,Biden,1,4252.41,4252.69,0.0,4221.47,4279.54
12832,Biden,1,4252.69,4252.93,0.0,4221.47,4279.54
12833,Biden,1,4252.93,4253.36,0.0,4221.47,4279.54
12834,Biden,1,4253.36,4253.48,0.0,4221.47,4279.54
12835,Biden,1,4253.48,4253.78,0.0,4221.47,4279.54
12836,Biden,1,4253.79,4253.96,0.0,4221.47,4279.54
12837,Biden,1,4253.96,4254.18,0.0,4221.47,4279.54
12838,Biden,1,4254.18,4254.54,0.0,4221.47,4279.54
12839,Biden,1,4254.55,4255.03,0.0,4221.47,4279.54
12840,Biden,1,4255.03,4255.56,0.0,4221.47,4279.54
12841,Biden,1,4255.56,4255.71,0.0,4221.47,4279.54
12842,Biden,1,4255.71,4255.91,0.0,4221.47,4279.54
12843,Biden,1,4255.91,4256.33,0.0,4221.47,4279.54
12844,Biden,1,4256.33,4256.44,0.0,4221.47,4279.54
12845,Biden,1,4256.44,4256.67,0.0,4221.47,4279.54
12846,Biden,1,4256.67,4256.8,0.0,4221.47,4279.54
12847,Biden,1,4256.8,4257.13,0.0,4221.47,4279.54
12848,Biden,1,4257.13,4257.39,0.0,4221.47,4279.54
12849,Biden,1,4257.39,4257.47,0.0,4221.47,4279.54
12850,Biden,1,4257.47,4258.28,0.0,4221.47,4279.54
12851,Biden,1,4258.36,4258.42,0.0,4221.47,4279.54
12852,Biden,1,4258.43,4258.66,0.0,4221.47,4279.54
12853,Biden,1,4258.66,4258.78,0.0,4221.47,4279.54
12854,Biden,1,4258.78,4259.11,0.0,4221.47,4279.54
12855,Biden,1,4259.11,4259.43,0.0,4221.47,4279.54
12856,Biden,1,4259.43,4259.59,0.0,4221.47,4279.54
12857,Biden,1,4259.59,4259.84,0.0,4221.47,4279.54
12858,Biden,1,4259.84,4260.57,0.0,4221.47,4279.54
12859,Biden,1,4260.57,4260.85,0.0,4221.47,4279.54
12860,Biden,1,4260.85,4261.32,0.0,4221.47,4279.54
12861,Biden,1,4261.46,4261.88,0.0,4221.47,4279.54
12862,Biden,1,4261.88,4262.07,0.0,4221.47,4279.54
12863,Biden,1,4262.07,4262.42,0.0,4221.47,4279.54
12864,Biden,1,4262.42,4262.66,0.0,4221.47,4279.54
12865,Biden,1,4262.66,4262.92,0.0,4221.47,4279.54
12866,Biden,1,4262.92,4263.11,0.0,4221.47,4279.54
12867,Biden,1,4263.11,4263.88,0.0,4221.47,4279.54
12868,Biden,1,4263.89,4264.28,0.0,4221.47,4279.54
12869,Biden,1,4264.28,4265.24,0.0,4221.47,4279.54
12870,Biden,1,4265.25,4265.83,0.0,4221.47,4279.54
12871,Biden,1,4265.84,4266.03,0.0,4221.47,4279.54
12872,Biden,1,4266.03,4266.66,0.0,4221.47,4279.54
12873,Biden,1,4266.67,4266.88,0.0,4221.47,4279.54
12874,Biden,1,4266.88,4267.28,0.0,4221.47,4279.54
12875,Biden,1,4267.28,4267.39,0.0,4221.47,4279.54
12876,Biden,1,4267.39,4267.69,0.0,4221.47,4279.54
12877,Biden,1,4267.69,4268.18,0.0,4221.47,4279.54
12878,Biden,1,4268.66,4268.95,0.0,4221.47,4279.54
12879,Biden,1,4268.95,4269.69,0.0,4221.47,4279.54
12880,Biden,1,4269.7,4269.87,0.0,4221.47,4279.54
12881,Biden,1,4269.87,4270.1,0.0,4221.47,4279.54
12882,Biden,1,4270.1,4270.2,0.0,4221.47,4279.54
12883,Biden,1,4270.2,4270.56,0.0,4221.47,4279.54
12884,Biden,1,4270.56,4271.12,0.0,4221.47,4279.54
12885,Biden,1,4271.13,4271.34,0.0,4221.47,4279.54
12886,Biden,1,4271.34,4271.51,0.0,4221.47,4279.54
12887,Biden,1,4271.51,4271.58,0.0,4221.47,4279.54
12888,Biden,1,4271.58,4272.13,0.0,4221.47,4279.54
12889,Biden,1,4272.13,4272.51,0.0,4221.47,4279.54
12890,Biden,1,4272.51,4272.84,0.0,4221.47,4279.54
12891,Biden,1,4272.85,4273.17,0.0,4221.47,4279.54
12892,Biden,1,4273.17,4273.56,0.0,4221.47,4279.54
12893,Biden,1,4273.56,4273.84,0.0,4221.47,4279.54
12894,Biden,1,4273.84,4273.91,0.0,4221.47,4279.54
12895,Biden,1,4273.91,4274.64,0.0,4221.47,4279.54
12896,Biden,1,4274.65,4275.09,0.0,4221.47,4279.54
12897,Biden,1,4275.09,4275.49,0.0,4221.47,4279.54
12898,Biden,1,4275.5,4275.67,0.0,4221.47,4279.54
12899,Biden,1,4275.67,4276.49,0.0,4221.47,4279.54
12900,Biden,1,4276.56,4276.75,0.0,4221.47,4279.54
12901,Biden,1,4276.75,4276.83,0.0,4221.47,4279.54
12902,Biden,1,4276.83,4277.16,0.0,4221.47,4279.54
12903,Biden,1,4277.16,4277.4,0.0,4221.47,4279.54
12904,Biden,1,4277.41,4278.06,0.0,4221.47,4279.54
12905,Biden,1,4278.06,4278.57,0.0,4221.47,4279.54
12906,Biden,1,4278.58,4278.8,0.0,4221.47,4279.54
12907,Biden,1,4278.8,4279.54,-1.0,4221.47,4279.54
12908,Trump,2,4279.55,4279.87,0.0,4279.55,4282.56
12909,Trump,2,4279.87,4279.94,0.0,4279.55,4282.56
12910,Trump,2,4279.94,4280.59,0.0,4279.55,4282.56
12911,Trump,2,4280.59,4280.9,0.0,4279.55,4282.56
12912,Trump,2,4280.9,4281.29,0.0,4279.55,4282.56
12913,Trump,2,4281.3,4282.15,0.0,4279.55,4282.56
12914,Trump,2,4282.16,4282.56,1.0,4279.55,4282.56
12915,Biden,1,4282.56,4282.71,0.0,4282.56,4284.05
12916,Biden,1,4282.71,4282.91,0.0,4282.56,4284.05
12917,Biden,1,4282.91,4283.25,0.0,4282.56,4284.05
12918,Biden,1,4283.25,4283.55,0.0,4282.56,4284.05
12919,Biden,1,4283.55,4283.91,0.0,4282.56,4284.05
12920,Biden,1,4283.91,4284.05,-1.0,4282.56,4284.05
12921,Trump,2,4284.05,4284.52,0.0,4284.05,4307.62
12922,Trump,2,4284.52,4284.72,0.0,4284.05,4307.62
12923,Trump,2,4284.73,4284.86,0.0,4284.05,4307.62
12924,Trump,2,4284.86,4285.04,0.0,4284.05,4307.62
12925,Trump,2,4285.04,4285.2,0.0,4284.05,4307.62
12926,Trump,2,4285.2,4285.44,0.0,4284.05,4307.62
12927,Trump,2,4285.44,4285.48,0.0,4284.05,4307.62
12928,Trump,2,4285.48,4285.68,0.0,4284.05,4307.62
12929,Trump,2,4285.68,4285.98,0.0,4284.05,4307.62
12930,Trump,2,4285.99,4286.34,0.0,4284.05,4307.62
12931,Trump,2,4286.35,4287.03,0.0,4284.05,4307.62
12932,Trump,2,4287.04,4287.51,0.0,4284.05,4307.62
12933,Trump,2,4287.51,4287.72,0.0,4284.05,4307.62
12934,Trump,2,4287.72,4288.04,0.0,4284.05,4307.62
12935,Trump,2,4288.04,4288.18,0.0,4284.05,4307.62
12936,Trump,2,4288.18,4288.26,0.0,4284.05,4307.62
12937,Trump,2,4288.26,4288.35,0.0,4284.05,4307.62
12938,Trump,2,4288.35,4289.07,0.0,4284.05,4307.62
12939,Trump,2,4289.16,4289.46,0.0,4284.05,4307.62
12940,Trump,2,4289.46,4289.68,0.0,4284.05,4307.62
12941,Trump,2,4289.68,4290.04,0.0,4284.05,4307.62
12942,Trump,2,4290.04,4290.3,0.0,4284.05,4307.62
12943,Trump,2,4290.3,4291.06,0.0,4284.05,4307.62
12944,Trump,2,4291.06,4291.67,0.0,4284.05,4307.62
12945,Trump,2,4291.67,4291.88,0.0,4284.05,4307.62
12946,Trump,2,4291.88,4292.1,0.0,4284.05,4307.62
12947,Trump,2,4292.1,4292.6,0.0,4284.05,4307.62
12948,Trump,2,4292.61,4293.38,0.0,4284.05,4307.62
12949,Trump,2,4293.38,4293.9,0.0,4284.05,4307.62
12950,Trump,2,4293.91,4294.34,0.0,4284.05,4307.62
12951,Trump,2,4294.34,4294.44,0.0,4284.05,4307.62
12952,Trump,2,4294.44,4294.71,0.0,4284.05,4307.62
12953,Trump,2,4294.71,4294.84,0.0,4284.05,4307.62
12954,Trump,2,4294.84,4294.92,0.0,4284.05,4307.62
12955,Trump,2,4294.92,4295.24,0.0,4284.05,4307.62
12956,Trump,2,4295.24,4295.53,0.0,4284.05,4307.62
12957,Trump,2,4295.53,4295.67,0.0,4284.05,4307.62
12958,Trump,2,4295.67,4296.05,0.0,4284.05,4307.62
12959,Trump,2,4296.05,4296.32,0.0,4284.05,4307.62
12960,Trump,2,4296.32,4296.89,0.0,4284.05,4307.62
12961,Trump,2,4296.89,4297.21,0.0,4284.05,4307.62
12962,Trump,2,4297.21,4297.49,0.0,4284.05,4307.62
12963,Trump,2,4297.5,4297.66,0.0,4284.05,4307.62
12964,Trump,2,4297.66,4297.91,0.0,4284.05,4307.62
12965,Trump,2,4297.92,4298.5,0.0,4284.05,4307.62
12966,Trump,2,4298.51,4298.76,0.0,4284.05,4307.62
12967,Trump,2,4298.76,4299.02,0.0,4284.05,4307.62
12968,Trump,2,4299.02,4299.1,0.0,4284.05,4307.62
12969,Trump,2,4299.1,4299.65,0.0,4284.05,4307.62
12970,Trump,2,4299.65,4299.79,0.0,4284.05,4307.62
12971,Trump,2,4299.79,4300.4,0.0,4284.05,4307.62
12972,Trump,2,4300.41,4300.61,0.0,4284.05,4307.62
12973,Trump,2,4300.61,4301.2,0.0,4284.05,4307.62
12974,Trump,2,4301.21,4301.42,0.0,4284.05,4307.62
12975,Trump,2,4301.42,4301.82,0.0,4284.05,4307.62
12976,Trump,2,4301.83,4302.73,0.0,4284.05,4307.62
12977,Trump,2,4302.73,4303.26,0.0,4284.05,4307.62
12978,Trump,2,4303.27,4303.45,0.0,4284.05,4307.62
12979,Trump,2,4303.45,4303.56,0.0,4284.05,4307.62
12980,Trump,2,4303.56,4304.28,0.0,4284.05,4307.62
12981,Trump,2,4304.36,4304.56,0.0,4284.05,4307.62
12982,Trump,2,4304.56,4304.78,0.0,4284.05,4307.62
12983,Trump,2,4304.78,4305.46,0.0,4284.05,4307.62
12984,Trump,2,4305.47,4306.08,0.0,4284.05,4307.62
12985,Trump,2,4306.08,4306.54,0.0,4284.05,4307.62
12986,Trump,2,4306.54,4306.65,0.0,4284.05,4307.62
12987,Trump,2,4306.65,4306.72,0.0,4284.05,4307.62
12988,Trump,2,4306.72,4306.92,0.0,4284.05,4307.62
12989,Trump,2,4306.92,4307.05,0.0,4284.05,4307.62
12990,Trump,2,4307.05,4307.15,0.0,4284.05,4307.62
12991,Trump,2,4307.15,4307.62,1.0,4284.05,4307.62
12992,Biden,1,4307.62,4308.21,0.0,4307.62,4317.62
12993,Biden,1,4308.22,4308.47,0.0,4307.62,4317.62
12994,Biden,1,4308.47,4308.54,0.0,4307.62,4317.62
12995,Biden,1,4308.54,4308.77,0.0,4307.62,4317.62
12996,Biden,1,4308.77,4308.84,0.0,4307.62,4317.62
12997,Biden,1,4308.84,4309.37,0.0,4307.62,4317.62
12998,Biden,1,4309.36,4309.67,0.0,4307.62,4317.62
12999,Biden,1,4309.67,4309.73,0.0,4307.62,4317.62
13000,Biden,1,4309.73,4309.92,0.0,4307.62,4317.62
13001,Biden,1,4309.92,4309.99,0.0,4307.62,4317.62
13002,Biden,1,4309.99,4310.24,0.0,4307.62,4317.62
13003,Biden,1,4310.24,4310.3,0.0,4307.62,4317.62
13004,Biden,1,4310.3,4310.49,0.0,4307.62,4317.62
13005,Biden,1,4310.49,4310.59,0.0,4307.62,4317.62
13006,Biden,1,4310.59,4311.04,0.0,4307.62,4317.62
13007,Biden,1,4311.05,4311.48,0.0,4307.62,4317.62
13008,Biden,1,4311.48,4311.74,0.0,4307.62,4317.62
13009,Biden,1,4311.75,4312.09,0.0,4307.62,4317.62
13010,Biden,1,4312.09,4312.63,0.0,4307.62,4317.62
13011,Biden,1,4312.64,4313.02,0.0,4307.62,4317.62
13012,Biden,1,4313.02,4313.72,0.0,4307.62,4317.62
13013,Biden,1,4313.72,4313.85,0.0,4307.62,4317.62
13014,Biden,1,4313.86,4315.07,0.0,4307.62,4317.62
13015,Biden,1,4315.07,4315.4,0.0,4307.62,4317.62
13016,Biden,1,4315.4,4315.53,0.0,4307.62,4317.62
13017,Biden,1,4315.54,4315.86,0.0,4307.62,4317.62
13018,Biden,1,4315.86,4316.21,0.0,4307.62,4317.62
13019,Biden,1,4316.21,4316.41,0.0,4307.62,4317.62
13020,Biden,1,4316.41,4316.76,0.0,4307.62,4317.62
13021,Biden,1,4316.77,4316.91,0.0,4307.62,4317.62
13022,Biden,1,4316.91,4317.03,0.0,4307.62,4317.62
13023,Biden,1,4317.03,4317.39,0.0,4307.62,4317.62
13024,Biden,1,4317.39,4317.47,0.0,4307.62,4317.62
13025,Biden,1,4317.47,4317.62,-1.0,4307.62,4317.62
13026,Trump,2,4317.63,4317.82,0.0,4317.63,4325.23
13027,Trump,2,4317.82,4317.93,0.0,4317.63,4325.23
13028,Trump,2,4317.93,4318.13,0.0,4317.63,4325.23
13029,Trump,2,4318.13,4318.32,0.0,4317.63,4325.23
13030,Trump,2,4318.32,4318.39,0.0,4317.63,4325.23
13031,Trump,2,4318.39,4318.56,0.0,4317.63,4325.23
13032,Trump,2,4318.56,4319.26,0.0,4317.63,4325.23
13033,Trump,2,4319.27,4319.58,0.0,4317.63,4325.23
13034,Trump,2,4319.58,4319.71,0.0,4317.63,4325.23
13035,Trump,2,4319.71,4320.12,0.0,4317.63,4325.23
13036,Trump,2,4320.12,4320.38,0.0,4317.63,4325.23
13037,Trump,2,4320.39,4320.63,0.0,4317.63,4325.23
13038,Trump,2,4320.63,4320.73,0.0,4317.63,4325.23
13039,Trump,2,4320.73,4320.96,0.0,4317.63,4325.23
13040,Trump,2,4320.96,4321.08,0.0,4317.63,4325.23
13041,Trump,2,4321.08,4321.43,0.0,4317.63,4325.23
13042,Trump,2,4321.44,4321.71,0.0,4317.63,4325.23
13043,Trump,2,4321.71,4321.88,0.0,4317.63,4325.23
13044,Trump,2,4321.89,4322.66,0.0,4317.63,4325.23
13045,Trump,2,4322.67,4323.79,0.0,4317.63,4325.23
13046,Trump,2,4323.8,4324.08,0.0,4317.63,4325.23
13047,Trump,2,4324.09,4324.52,0.0,4317.63,4325.23
13048,Trump,2,4324.52,4324.66,0.0,4317.63,4325.23
13049,Trump,2,4324.66,4324.95,0.0,4317.63,4325.23
13050,Trump,2,4324.96,4325.23,2.0,4317.63,4325.23
13051,Wallace,0,4325.23,4325.5,0.0,4325.23,4335.76
13052,Wallace,0,4325.5,4325.67,0.0,4325.23,4335.76
13053,Wallace,0,4325.68,4326.29,0.0,4325.23,4335.76
13054,Wallace,0,4326.3,4327.09,0.0,4325.23,4335.76
13055,Wallace,0,4327.55,4327.68,0.0,4325.23,4335.76
13056,Wallace,0,4327.68,4328.06,0.0,4325.23,4335.76
13057,Wallace,0,4328.07,4328.24,0.0,4325.23,4335.76
13058,Wallace,0,4328.24,4328.48,0.0,4325.23,4335.76
13059,Wallace,0,4328.48,4328.66,0.0,4325.23,4335.76
13060,Wallace,0,4328.66,4328.89,0.0,4325.23,4335.76
13061,Wallace,0,4328.89,4329.09,0.0,4325.23,4335.76
13062,Wallace,0,4329.1,4329.19,0.0,4325.23,4335.76
13063,Wallace,0,4329.19,4329.45,0.0,4325.23,4335.76
13064,Wallace,0,4329.45,4329.55,0.0,4325.23,4335.76
13065,Wallace,0,4329.55,4329.99,0.0,4325.23,4335.76
13066,Wallace,0,4329.99,4330.25,0.0,4325.23,4335.76
13067,Wallace,0,4330.25,4330.4,0.0,4325.23,4335.76
13068,Wallace,0,4330.4,4330.78,0.0,4325.23,4335.76
13069,Wallace,0,4330.78,4331.11,0.0,4325.23,4335.76
13070,Wallace,0,4331.12,4331.43,0.0,4325.23,4335.76
13071,Wallace,0,4331.43,4331.6,0.0,4325.23,4335.76
13072,Wallace,0,4331.6,4332.34,0.0,4325.23,4335.76
13073,Wallace,0,4332.35,4333.11,0.0,4325.23,4335.76
13074,Wallace,0,4333.11,4333.39,0.0,4325.23,4335.76
13075,Wallace,0,4333.4,4333.57,0.0,4325.23,4335.76
13076,Wallace,0,4333.57,4334.11,0.0,4325.23,4335.76
13077,Wallace,0,4334.12,4334.35,0.0,4325.23,4335.76
13078,Wallace,0,4334.35,4334.43,0.0,4325.23,4335.76
13079,Wallace,0,4334.43,4334.91,0.0,4325.23,4335.76
13080,Wallace,0,4334.91,4335.27,0.0,4325.23,4335.76
13081,Wallace,0,4335.27,4335.38,0.0,4325.23,4335.76
13082,Wallace,0,4335.38,4335.55,0.0,4325.23,4335.76
13083,Wallace,0,4335.55,4335.76,-2.0,4325.23,4335.76
13084,Trump,2,4335.76,4336.05,0.0,4335.76,4343.65
13085,Trump,2,4336.06,4336.44,0.0,4335.76,4343.65
13086,Trump,2,4336.44,4336.75,0.0,4335.76,4343.65
13087,Trump,2,4336.75,4337.61,0.0,4335.76,4343.65
13088,Trump,2,4337.62,4338.32,0.0,4335.76,4343.65
13089,Trump,2,4338.33,4338.8,0.0,4335.76,4343.65
13090,Trump,2,4338.8,4339.0,0.0,4335.76,4343.65
13091,Trump,2,4339.0,4339.55,0.0,4335.76,4343.65
13092,Trump,2,4339.56,4339.93,0.0,4335.76,4343.65
13093,Trump,2,4339.94,4340.16,0.0,4335.76,4343.65
13094,Trump,2,4340.16,4340.75,0.0,4335.76,4343.65
13095,Trump,2,4340.76,4341.46,0.0,4335.76,4343.65
13096,Trump,2,4341.47,4342.15,0.0,4335.76,4343.65
13097,Trump,2,4342.16,4342.34,0.0,4335.76,4343.65
13098,Trump,2,4342.34,4342.88,0.0,4335.76,4343.65
13099,Trump,2,4342.89,4343.65,1.0,4335.76,4343.65
13100,Biden,1,4343.66,4344.17,0.0,4343.66,4349.54
13101,Biden,1,4344.25,4344.59,0.0,4343.66,4349.54
13102,Biden,1,4344.59,4345.11,0.0,4343.66,4349.54
13103,Biden,1,4345.11,4345.32,0.0,4343.66,4349.54
13104,Biden,1,4345.32,4345.48,0.0,4343.66,4349.54
13105,Biden,1,4345.48,4345.79,0.0,4343.66,4349.54
13106,Biden,1,4345.79,4346.09,0.0,4343.66,4349.54
13107,Biden,1,4346.09,4346.22,0.0,4343.66,4349.54
13108,Biden,1,4346.22,4346.5,0.0,4343.66,4349.54
13109,Biden,1,4346.5,4346.75,0.0,4343.66,4349.54
13110,Biden,1,4346.75,4347.37,0.0,4343.66,4349.54
13111,Biden,1,4347.37,4347.65,0.0,4343.66,4349.54
13112,Biden,1,4347.65,4347.81,0.0,4343.66,4349.54
13113,Biden,1,4347.81,4348.14,0.0,4343.66,4349.54
13114,Biden,1,4348.14,4348.26,0.0,4343.66,4349.54
13115,Biden,1,4348.26,4348.46,0.0,4343.66,4349.54
13116,Biden,1,4348.46,4348.61,0.0,4343.66,4349.54
13117,Biden,1,4348.61,4349.14,0.0,4343.66,4349.54
13118,Biden,1,4349.14,4349.54,1.0,4343.66,4349.54
13119,Wallace,0,4349.54,4349.62,0.0,4349.54,4387.31
13120,Wallace,0,4349.62,4349.98,0.0,4349.54,4387.31
13121,Wallace,0,4350.35,4350.62,0.0,4349.54,4387.31
13122,Wallace,0,4350.62,4350.79,0.0,4349.54,4387.31
13123,Wallace,0,4350.79,4350.89,0.0,4349.54,4387.31
13124,Wallace,0,4350.89,4351.09,0.0,4349.54,4387.31
13125,Wallace,0,4351.09,4351.31,0.0,4349.54,4387.31
13126,Wallace,0,4351.31,4351.7,0.0,4349.54,4387.31
13127,Wallace,0,4351.7,4352.11,0.0,4349.54,4387.31
13128,Wallace,0,4352.11,4352.24,0.0,4349.54,4387.31
13129,Wallace,0,4352.24,4352.4,0.0,4349.54,4387.31
13130,Wallace,0,4352.4,4352.95,0.0,4349.54,4387.31
13131,Wallace,0,4352.96,4353.59,0.0,4349.54,4387.31
13132,Wallace,0,4354.15,4354.3,0.0,4349.54,4387.31
13133,Wallace,0,4354.3,4354.67,0.0,4349.54,4387.31
13134,Wallace,0,4354.67,4355.03,0.0,4349.54,4387.31
13135,Wallace,0,4355.03,4355.12,0.0,4349.54,4387.31
13136,Wallace,0,4355.12,4355.22,0.0,4349.54,4387.31
13137,Wallace,0,4355.22,4355.59,0.0,4349.54,4387.31
13138,Wallace,0,4355.6,4355.79,0.0,4349.54,4387.31
13139,Wallace,0,4355.79,4356.25,0.0,4349.54,4387.31
13140,Wallace,0,4356.25,4356.55,0.0,4349.54,4387.31
13141,Wallace,0,4356.55,4356.75,0.0,4349.54,4387.31
13142,Wallace,0,4356.75,4356.93,0.0,4349.54,4387.31
13143,Wallace,0,4356.93,4357.33,0.0,4349.54,4387.31
13144,Wallace,0,4357.34,4358.03,0.0,4349.54,4387.31
13145,Wallace,0,4358.03,4358.15,0.0,4349.54,4387.31
13146,Wallace,0,4358.15,4358.73,0.0,4349.54,4387.31
13147,Wallace,0,4358.9,4359.21,0.0,4349.54,4387.31
13148,Wallace,0,4359.21,4359.75,0.0,4349.54,4387.31
13149,Wallace,0,4359.76,4360.62,0.0,4349.54,4387.31
